AppID,Name,Release date,Estimated owners,Required age,Price,Supported languages,Positive,Negative,Achievements,Recommendations,Average playtime forever,Publishers,Categories,Genres
1800290,Bolt Action,30-Nov-21,20000 - 50000,0,0.99,['English'],3,0,2,0,0,Bolt Action Labs,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen","Action,Casual,Indie"
1330080,The Fantastic Adventure of Monsieur Grape,3-Jul-20,0 - 20000,0,0,['English'],5,1,2,0,0,Patrick Murrell,"Single-player,Steam Achievements",Adventure
689300,Monsteria,8-Aug-17,0 - 20000,0,7.99,['English'],5,0,0,0,0,Sharkbird,Single-player,"Action,Casual,Indie"
1335890,Fractured Voyage,18-Jun-20,0 - 20000,0,0.99,['English'],0,0,0,0,0,Jackson Helm,Single-player,"Action,Adventure,Indie,Strategy"
37960,Jewel Quest Pack,24-Aug-09,0 - 20000,0,19.99,['English'],34,4,0,0,0,iWin,Single-player,Casual
818790,Stunt Hill,25-Mar-18,0 - 20000,0,1.99,['English'],18,38,0,0,0,CasGames,"Single-player,Partial Controller Support","Indie,Racing,Simulation,Sports"
851240,Journey to Valhalla,10-Sep-18,0 - 20000,0,4.99,['English'],0,0,0,0,0,Lamina Studios,Single-player,"Action,Adventure,RPG,Early Access"
769080,The Little War,27-Dec-17,0 - 20000,0,5.99,"['English', 'Simplified Chinese']",19,9,5,0,0,Hexagons Studio,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements",Action
428940,CONTASION 2,22-Apr-16,0 - 20000,0,6.99,['English'],3,7,0,0,0,Alex Woodcock,"Single-player,Multi-player","Action,Indie,Massively Multiplayer"
362140,Ashes of Immortality II,28-Aug-15,50000 - 100000,0,4.99,['English'],18,19,0,0,264,Warfare Studios,"Single-player,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Casual,Indie,RPG"
662940,Never Not Shooting,21-Aug-17,0 - 20000,0,3.99,['English'],1,0,16,0,0,Hand Cannon Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Action,Indie"
1285010,Cyber Protocol,17-Sep-20,0 - 20000,0,9.99,['English'],13,0,24,0,0,RedDeer.Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support","Casual,Indie,Strategy"
505290,Super Rock Blasters!,17-Jan-17,0 - 20000,0,2.99,['English'],3,0,17,0,3,QuadraTron Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Stats,Remote Play Together","Action,Indie"
368650,Dark Echo,11-May-15,20000 - 50000,0,2.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",693,54,3,673,108,RAC7 Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Indie"
538840,City Climber,24-Feb-17,50000 - 100000,0,6.99,"['English', 'French', 'Czech', 'Dutch', 'Russian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Turkish', 'Japanese', 'Italian']",225,75,23,243,73,Ondrej Angelovic,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Leaderboards,Remote Play Together","Action,Adventure,Casual,Indie,Simulation,Sports"
1060020,Boxwrecker Arena,12-Sep-19,0 - 20000,0,11.99,"['English', 'Polish']",1,0,90,0,0,Jealous Ducks,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor,Remote Play Together","Action,Indie"
300,Day of Defeat: Source,12-Jul-10,5000000 - 10000000,0,9.99,['English'],16439,1597,54,11604,732,Valve,"Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Valve Anti-Cheat enabled,Stats,Includes Source SDK",Action
1381270,休止符 StopSign,12-Aug-20,0 - 20000,0,3.99,"['English', 'Simplified Chinese']",5,0,0,0,0,泽渔制作组,Single-player,"Casual,Indie,Strategy"
749960,Townsmen VR,24-Mar-22,0 - 20000,0,31.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",251,69,38,237,0,HandyGames,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Casual,Indie,Simulation,Strategy"
1224840,Frozen Memories,11-Mar-22,0 - 20000,0,2.99,['Simplified Chinese'],65,3,5,0,0,SKT STUDIO,Single-player,"Adventure,Casual,Indie,Simulation"
1625920,S.E.N.S.E. Playtest,9-May-21,0 - 0,0,0,[],0,0,0,0,0,,,
1285100,Faking to Dance,17-May-22,0 - 0,0,0,['English'],0,0,0,0,0,Datawheel,Single-player,Indie
961710,Puzzle Out VR,5-Mar-19,0 - 20000,0,1.99,['English'],0,3,0,0,0,Glock Software,Single-player,"Action,Casual,Indie"
428230,Swift,2-Jun-16,0 - 20000,0,5.99,['English'],5,1,14,0,0,Windflow,"Multi-player,Cross-Platform Multiplayer,Steam Achievements","Action,Indie"
1684880,Reset,15-Jan-22,0 - 20000,0,0.99,['English'],0,1,0,0,0,Reset Game Studio,Single-player,"Indie,Early Access"
1518090,Freelancer Life Simulator: Prologue,4-Feb-21,0 - 20000,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese', 'Russian', 'Turkish']",3,12,0,0,0,DiamosDev,Single-player,"Adventure,Casual,Indie,Simulation"
1824740,黑白米拖更记,6-Dec-21,0 - 20000,0,0.99,['Simplified Chinese'],2,0,0,0,0,"黑米,白米",Single-player,"Action,Adventure,RPG,Strategy"
1293850,The Magic Elevator,11-Jun-20,0 - 20000,0,0.99,['English'],4,3,0,0,0,LAB4242,Single-player,Adventure
230330,FINAL FANTASY® XI: Ultimate Collection Seekers Edition,19-Apr-13,0 - 20000,0,29.99,['English'],205,27,0,216,3,Square Enix,"Multi-player,MMO",Massively Multiplayer
1018590,Virtual Diary,12-Feb-19,0 - 20000,0,0,['English'],3,2,0,0,0,LIB Studio,,"Education,Software Training,Utilities"
1627380,Saturated Outer Space Playtest,7-Jul-21,0 - 0,0,0,[],0,0,0,0,0,,,
1340820,Wreck the Insects,22-Jun-20,0 - 20000,0,0.99,['English'],0,0,0,0,0,M3NOS Games,"Single-player,Partial Controller Support","Action,Indie"
407680,Last Days of Spring Visual Novel,7-Oct-15,20000 - 50000,0,2.99,['English'],71,50,9,0,245,Sapphire Dragon Productions,"Single-player,Steam Achievements,Steam Trading Cards","Casual,Indie,Simulation"
473520,Autumn,14-May-16,50000 - 100000,0,0.49,['English'],117,93,0,0,228,Trinity Project,"Single-player,Steam Trading Cards,Steam Cloud","Casual,Indie,Strategy"
1153730,SteamCity Chronicles - Rise Of The Rose,16-Jun-20,0 - 20000,0,12.99,"['English', 'Spanish - Spain', 'Japanese']",6,6,0,0,26,FeelThere,Single-player,"Action,Casual,Indie,Strategy"
868730,Chessers,19-Oct-20,0 - 20000,0,2.99,['English'],3,0,0,0,0,Saintly Games,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer","Casual,Strategy,Early Access"
298110,Far Cry® 4,14-Nov,2000000 - 5000000,17,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Swedish', 'Norwegian', 'Simplified Chinese', 'Traditional Chinese']",35175,7255,0,38693,1433,Ubisoft,"Single-player,Multi-player,Co-op,Partial Controller Support","Action,Adventure"
454750,Aeternum,18-Jul-17,0 - 20000,0,5.99,['English'],9,3,16,0,303,Creaky Lantern Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards","Action,Indie"
1820180,Color by Number - Monster Heroes,2-Dec-21,0 - 20000,0,1.99,['English'],1,0,0,0,0,Boogygames Studios,Single-player,"Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy"
1489120,sunny-place,21-Dec-21,0 - 20000,0,6.99,['English'],52,2,14,0,0,tjern,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards","Action,Casual,Racing"
1298280,Captain Disaster in: Death Has A Million Stomping Boots,28-May-20,0 - 20000,0,10.99,['English'],16,0,0,0,0,Team Disaster,Single-player,Adventure
1756550,Code.Breaker(),18-Dec-21,20000 - 50000,0,9.99,['English'],2,0,0,0,0,HokaBento Studio GmbH,"Single-player,Partial Controller Support","Indie,Early Access"
1385320,Pipe Mania,11-Aug-20,0 - 20000,0,4.99,['English'],6,1,0,0,0,Strategy First,Single-player,Strategy
601320,Schlocks,18-Apr-17,0 - 20000,0,14.99,['English'],5,1,0,0,0,Fancy Bear Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Remote Play Together","Casual,Indie,Simulation,Early Access"
1739150,Spookity Hollow,16-Sep-21,0 - 20000,0,3.59,['English'],8,0,0,0,0,Joure Visser,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Steam Cloud,Remote Play Together","Adventure,Casual,Indie"
782100,#CuteSnake,15-Mar-18,0 - 20000,0,0.99,['English'],37,36,147,0,0,Sunrise9,"Single-player,Steam Achievements","Casual,Indie,Simulation"
1731870,Viral Firar,7-Sep-21,20000 - 50000,0,1.99,"['English', 'Turkish']",170,29,0,0,0,Stratera Games,Single-player,"Casual,Indie"
1067600,The Defender: Farm and Castle,16-May-19,200000 - 500000,0,0,['English'],908,105,12,0,0,Kobsoft Kitti,"Single-player,Steam Achievements","Action,Free to Play,Strategy"
1744620,Dance of Cubes,15-Sep-21,0 - 20000,0,0.99,['English'],1,0,0,0,0,Eivind Magnus Hvidevold,Single-player,Casual
347670,Karate Master 2 Knock Down Blow,20-Mar-15,50000 - 100000,0,9.99,"['English', 'Italian', 'Spanish - Spain', 'Japanese']",517,92,18,582,115,Milestone S.r.l.,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Indie,RPG,Sports"
1036600,Junglex,5-Apr-19,0 - 20000,0,0.99,['English'],23,10,0,0,0,RewindApp,Single-player,"Action,Adventure,Casual,Indie"
1887240,World War 3 Playtest,20-May-22,0 - 0,0,0,[],0,0,0,0,0,,,
1538620,Zoo Cleaner,15-Feb-21,0 - 20000,0,0.99,['English'],29,23,0,0,0,Quarlellle,Single-player,"Adventure,Indie,Simulation"
270070,The Girl and the Robot,17-Aug-16,0 - 20000,0,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",42,19,10,0,0,Flying Carpets Games,"Single-player,Partial Controller Support","Action,Adventure,Indie,RPG"
1495100,Detective Solitaire: Inspector Magic And The Forbidden Magic,1-Feb-21,0 - 20000,0,4.99,"['English', 'French', 'German', 'Russian']",2,0,0,0,0,8floor,Single-player,Casual
1386950,Heavy Metal Babes,21-Dec-20,0 - 20000,0,0,['English'],0,0,0,0,145,Nutaku Publishing,"Single-player,In-App Purchases","Adventure,Casual,Free to Play,RPG"
338530,Trouble In The Manor,17-Nov-15,200000 - 500000,0,0.99,['English'],174,133,21,134,224,Charyb Games,"Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards","Action,Casual,Indie"
1446090,PAGO FOREST: DRAGON'S REVENGE,27-Oct-20,50000 - 100000,0,5.99,['English'],4,0,0,0,0,Nova's Army,Single-player,Indie
1201230,Immortal Life,27-Apr-22,50000 - 100000,0,16.99,"['Simplified Chinese', 'English', 'Japanese']",1296,369,0,1571,110,2P Games,"Single-player,Steam Cloud","Action,Casual,RPG,Simulation,Early Access"
1642600,Mud River,21-Sep-21,0 - 20000,0,2.99,"['English', 'Portuguese - Brazil']",2,0,8,0,0,RocpainGames,"Single-player,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards","Action,Casual,Indie"
95700,The Cat and the Coup,15-Jun-11,100000 - 200000,0,0,"['English', 'French', 'Spanish - Latin America']",932,66,0,0,12,Peter Brinson and Kurosh ValaNejad,"Single-player,Partial Controller Support","Free to Play,Indie"
977500,克苏鲁异闻录,28-Aug-19,20000 - 50000,0,12.99,['Simplified Chinese'],152,72,35,154,5,Surefire.Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Indie,RPG"
1761130,Lake Road,5-Oct-21,0 - 20000,0,19.99,['English'],2,0,0,0,0,Golden Dragon Studio,Single-player,Casual
238750,Might & Magic X - Legacy,23-Jan-14,200000 - 500000,0,29.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Polish', 'Hungarian', 'Czech', 'Portuguese - Brazil', 'Romanian', 'Japanese', 'Simplified Chinese', 'Korean']",1949,1016,0,2743,1091,Ubisoft,Single-player,RPG
1783110,Chasing Sunsets,14-Feb-22,0 - 20000,0,9.99,['English'],0,0,113,270,258,Stone Fox Studios,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Adventure,Casual,Indie,Early Access"
466430,Choice of Alexandria,10-Jun-16,0 - 20000,0,2.99,['English'],68,3,25,0,0,Choice of Games,"Single-player,Steam Achievements,Captions available,Steam Cloud","Adventure,Indie,RPG"
1254630,Spacky's Nightshift,11-Mar-20,0 - 20000,0,4.99,['English'],21,7,10,0,0,HawkSandwich,Single-player,Indie
91900,Post Apocalyptic Mayhem,17-Mar-11,100000 - 200000,0,9.99,"['English', 'French', 'German', 'Italian', 'Japanese', 'Russian', 'Spanish - Spain']",1253,235,51,749,288,Next Dimension Game Adventures Ltd.,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards","Action,Racing"
965860,SnowNight,14-Dec-18,0 - 20000,0,1.99,['Simplified Chinese'],336,20,8,314,0,Hollowings,"Single-player,Steam Achievements","Adventure,Casual,Indie"
1716250,Holiday Jigsaw Thanksgiving Day,27-Sep-21,0 - 20000,0,0.49,"['English', 'French', 'German', 'Russian']",3,0,0,0,0,8floor,Single-player,Casual
1349000,Jigsaw Puzzle - Animals,1-Aug-20,0 - 20000,0,0.99,['English'],26,1,6,0,0,Tribus Games Indie,Single-player,Casual
1691510,Monster Wilds,5-Oct-21,0 - 0,0,0,['English'],0,0,3,0,0,Magic Monsters,Single-player,"Action,Adventure,Indie,RPG,Strategy"
1526330,Lilith Was Dead,2-Feb-21,20000 - 50000,0,2.99,['English'],9,1,0,0,0,Heat Wave Games,"Single-player,Partial Controller Support",Indie
2050480,TOTEMS 2,2-Jul-22,0 - 20000,0,24.99,"['English', 'Russian']",10,0,0,0,0,DGV-Games,Single-player,"Casual,Indie"
1135060,King of the Sandcastle,17-Jan-20,0 - 20000,0,2.99,['English'],8,4,9,0,0,Sokpop Collective,"Single-player,Steam Achievements","Casual,Indie,Massively Multiplayer,Strategy"
393220,Super Man Or Monster,31-Oct-17,0 - 20000,0,12.99,"['English', 'Dutch']",87,10,20,0,457,Xform,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,VR Support,Steam Cloud,Stats,Steam Leaderboards,Remote Play Together","Action,Adventure,Indie"
839730,Planum,18-Apr-18,20000 - 50000,0,0.99,['English'],10,26,5,0,0,Metal Fox,"Single-player,Steam Achievements,Stats","Casual,Indie"
976070,Bad Note 破碎的笔记,30-Nov-18,0 - 20000,0,0.99,['Simplified Chinese'],14,7,11,0,0,Ningbing Games,"Single-player,Steam Achievements","Adventure,Indie,RPG"
674220,ClickBit,2-Dec-17,0 - 20000,0,1.99,['English'],18,23,23,0,0,NorthernLights Games,"Single-player,Steam Achievements","Casual,Indie"
719070,BlowOut,6-Mar-18,0 - 20000,0,6.99,['English'],6,2,0,0,0,MIRROR Soft,"Single-player,Partial Controller Support",Action
801280,Cowboy Escape,26-Feb-18,0 - 20000,0,0.99,['English'],23,36,0,0,1,azimuth team,"Single-player,Multi-player,Shared/Split Screen,Remote Play Together","Adventure,Casual,Indie"
1854740,HINA-CHAN's BIG TRADE! Millionaire Lunch,10-Jan-22,0 - 20000,0,6.99,"['English', 'Japanese']",13,1,0,0,0,ISY,Single-player,Adventure
1303660,Geometric Sniper,17-Dec-20,50000 - 100000,0,1.99,"['English', 'Portuguese - Brazil']",260,57,35,210,266,YAW Studios,"Single-player,Steam Achievements,Steam Trading Cards,Steam Leaderboards","Action,Casual,Indie"
1246620,Neon Parasite,13-Nov-20,0 - 20000,0,7.99,['English'],4,0,19,0,0,Louis Protano,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together","Action,Indie"
1522630,Dark Treasury,31-Jan-21,20000 - 50000,0,2.99,"['English', 'Russian']",26,14,0,0,0,KuKusFs Production,Single-player,"Adventure,Casual,Indie,RPG"
822070,SAS VS Zombies,23-Mar-18,0 - 20000,0,0.49,['English'],9,15,0,0,0,Ghost_RUS Games,Single-player,"Violent,Gore,Action,Adventure,Indie"
1422670,Son Savaşçı,18-Nov-20,0 - 20000,0,0.99,['Turkish'],5,5,0,0,0,Umut Haznedar,Single-player,"Action,Adventure,Casual,Indie"
2053280,Antarctic Adventure,14-Jul-22,0 - 0,0,0,['Spanish - Latin America'],0,0,0,0,0,Universidad Nacional de Tierra del Fuego,Single-player,"Adventure,Free to Play,RPG,Simulation"
1299930,Vilset,31-Aug-21,0 - 20000,0,15.99,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Russian', 'Japanese']",26,24,0,0,0,Another Reality,Single-player,"Simulation,Strategy,Early Access"
1291280,PXL-SHIP,4-May-20,0 - 20000,0,0.99,['English'],2,0,0,0,0,Joshua Bergstrom,"Single-player,Partial Controller Support","Action,Casual,Indie"
1458650,Game Dev Company,17-Nov-20,0 - 20000,0,1.99,"['English', 'Simplified Chinese']",1,0,0,0,0,Zkolibre Studio,Single-player,"Casual,Indie,Simulation,Strategy,Early Access"
319740,There Came an Echo,24-Feb-15,20000 - 50000,0,14.99,"['English', 'German', 'Spanish - Spain', 'French', 'Italian', 'Korean', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",271,97,16,236,243,Iridium Studios,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Indie,Strategy"
727070,Hex,6-Nov-17,0 - 20000,0,3.99,['English'],28,5,12,0,0,Studio Goya,"Single-player,Steam Achievements",Indie
1552080,Deepest Chamber,22-Jul-21,0 - 20000,0,12.99,"['English', 'Simplified Chinese', 'Traditional Chinese']",85,37,0,0,405,Those Awesome Guys,"Single-player,Steam Cloud","Indie,RPG,Strategy,Early Access"
891950,Wagers of War,8-Aug-18,20000 - 50000,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Russian']",32,29,0,0,0,Jumb-O-Fun Games Inc,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,In-App Purchases","Free to Play,Indie,Strategy"
1137490,Invasion 2037,5-Nov-19,0 - 20000,0,12.99,['English'],87,56,0,103,0,Little Beavers Games,"Single-player,Full controller support,Steam Cloud","Action,Adventure,Indie,Simulation,Early Access"
2013990,Villwars,14-Jun-22,0 - 20000,0,24.99,"['English', 'Russian']",9,1,0,0,0,Phoenixxx Games,Single-player,Strategy
1620860,Chicken Holmes - Chanislavski Whispers,17-Jun-21,20000 - 50000,0,1.99,"['English', 'Portuguese - Brazil']",16,5,0,0,0,Dreamlike,Single-player,"Adventure,Indie,Strategy"
314330,DROD: Gunthro and the Epic Blunder,23-Sep-16,20000 - 50000,0,9.99,['English'],112,11,300,0,0,Caravel Games,"Single-player,Steam Achievements,Captions available,Steam Cloud,Includes level editor,Remote Play Together","Adventure,Indie,Strategy"
422500,Emmerholt: Prologue,14-Feb-17,20000 - 50000,0,0,['English'],75,22,0,0,0,Oneiric Entertainment LLC,Single-player,"Action,Adventure,Indie,RPG"
971680,Montaro RE,23-Nov-18,20000 - 50000,0,0.99,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'French', 'German', 'Russian', 'Turkish']",1067,40,8,987,66,MBDL,"Single-player,Steam Achievements,Partial Controller Support","Casual,Indie"
583010,VoiceAttack,18-Mar-17,100000 - 200000,0,11.99,['English'],757,33,0,743,1425,VoiceAttack.com,Partial Controller Support,Utilities
703910,VR Patients,9-Feb-22,0 - 0,0,0,['English'],0,0,0,0,0,VRpatients,Single-player,Simulation
953990,Heart of the Kingdom: Rebellion,31-Jan-19,0 - 20000,0,0,['English'],16,11,28,0,0,AllMySkyStudio,"Multi-player,MMO,Online PvP,Steam Achievements","Indie,Massively Multiplayer,Strategy"
1804290,Circo:Dark Story,14-Jan-22,0 - 20000,0,0.99,['English'],0,1,0,0,0,The RedFox,Single-player,"Action,Adventure,Indie"
447700,Crystal Crisis,31-Jul-19,0 - 20000,0,19.99,"['English', 'French', 'German', 'Japanese', 'Korean', 'Simplified Chinese']",81,23,20,0,246,"Nicalis, Inc.","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together","Action,Casual"
848520,Super Destronaut DX,13-Jul-18,0 - 20000,0,4.99,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Japanese', 'Russian']",65,9,13,0,0,Ratalaika Games S.L.,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Leaderboards,Remote Play Together","Action,Indie"
497000,Cross Death  VR,28-Jul-16,0 - 20000,0,9.99,"['English', 'Simplified Chinese']",5,4,4,0,0,"杭州虚弥科技有限公司,Virtual View","Single-player,Steam Achievements,Stats,Steam Leaderboards","Action,Adventure,Indie,Strategy"
315920,Stonerid,15-Aug-14,20000 - 50000,0,4.99,['English'],126,67,37,149,252,Enitvare,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Indie"
595270,Million to One Hero,23-Jul-19,20000 - 50000,0,14.99,"['English', 'Spanish - Spain']",30,0,31,0,0,Over the Top Games,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Includes level editor,Remote Play Together",Indie
442760,Endless Burst,25-Jul-16,0 - 20000,0,4.99,['English'],1,4,17,0,0,Neon Squid Games,"Single-player,Steam Achievements,Steam Cloud","Action,Indie"
1232580,Knock on the Coffin Lid,8-Apr-20,0 - 20000,0,24.99,"['Russian', 'English']",410,65,74,428,49,RedBoon,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,RPG,Strategy,Early Access"
1446420,Otherside,2-Nov-20,0 - 20000,0,0.99,['English'],7,2,1,0,0,Bunso,"Single-player,Steam Achievements","Adventure,Casual,Indie,Simulation"
1055610,Deep Space Battle Simulator,5-Nov-21,20000 - 50000,0,9.99,['English'],278,52,9,284,0,yeswecamp,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards","Action,Indie,Strategy"
571520,Kalaban,29-Dec-16,100000 - 200000,0,4.99,['English'],37,31,26,0,122,GameRealmMadness,"Single-player,Steam Achievements,Steam Trading Cards","Action,Adventure,Indie"
2024030,浮世渡り,30-Jun-22,0 - 20000,0,2.99,['Japanese'],0,0,0,0,0,Huji Studio,"Single-player,Full controller support","Action,Indie"
1085940,Orders Of The Ruler,27-Dec-19,0 - 20000,0,19.99,['English'],1,4,17,0,0,E2D2Works,"Single-player,Multi-player,PvP,Online PvP,LAN PvP","Action,Indie,Simulation,Strategy,Early Access"
497820,Quanero VR,12-Aug-16,50000 - 100000,0,0,['English'],307,33,0,0,5,Laserboys3000,"Single-player,Full controller support",Free to Play
514740,Final Cut: Death on the Silver Screen Collector's Edition,25-Aug-16,0 - 20000,0,9.99,['English'],4,0,0,0,0,Big Fish Games,Single-player,"Adventure,Casual"
1798140,三国：万人敌,17-Apr-22,0 - 0,0,0,['Simplified Chinese'],0,0,0,0,0,wywl,"Multi-player,MMO,PvP,Online PvP,Steam Workshop,In-App Purchases","Free to Play,Massively Multiplayer,RPG,Simulation,Strategy"
702210,Princess Serena ~Raid of Demon Legion~,21-Sep-17,0 - 20000,0,1.99,"['English', 'Traditional Chinese']",98,37,0,119,358,Dieselmine,"Single-player,Steam Trading Cards,Steam Cloud","Sexual Content,Nudity,Adventure,RPG"
1127400,Mindustry,26-Sep-19,500000 - 1000000,0,5.99,"['English', 'Spanish - Spain', 'Japanese', 'Portuguese', 'Simplified Chinese', 'Traditional Chinese', 'French', 'German', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Ukrainian', 'Italian', 'Czech', 'Romanian', 'Swedish', 'Vietnamese']",11084,405,54,10375,1736,AnukenDev,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Workshop,Steam Cloud,Stats,Includes level editor",Strategy
1957100,Natal Perdido,21-Apr-22,0 - 20000,0,1.99,['Portuguese - Brazil'],9,0,0,0,0,70X7,"Single-player,Full controller support","Adventure,Indie,RPG,Early Access"
341950,Lux Delux,1-May-15,50000 - 100000,0,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Japanese', 'Portuguese', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Swedish', 'Turkish', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",256,68,27,194,176,Sillysoft Games,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Stats,Steam Leaderboards,Includes level editor","Indie,Strategy"
686940,Captivus,3-Oct-17,0 - 20000,0,0,['English'],5,2,0,0,0,Christopher Howard,"Multi-player,PvP,Online PvP,Steam Leaderboards","Casual,Strategy,Early Access"
450440,Creepy Castle,31-Oct-16,0 - 20000,0,9.99,['English'],163,19,29,160,73,"Nicalis, Inc.","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Adventure,Indie,RPG"
499890,Aaero,11-Apr-17,200000 - 500000,0,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese']",696,138,92,291,139,Mad Fellows,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV","Action,Indie"
1290880,Coloring Game: Girls,22-Jul-22,0 - 20000,0,6.29,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']",0,0,55,0,0,L. Stotch,"Single-player,Steam Achievements,Steam Cloud","Casual,Indie"
1806200,Scientifically Accurate Dinosaur Mating Simulator 2021,24-Dec-21,0 - 20000,0,4.24,['English'],2,0,19,0,0,Stegalosaurus Game Development,"Single-player,Steam Achievements","Casual,Indie"
